" this isn't a big deal[comma] i haven't noticed the issue with dvds or other media[comma] only through usb output.,usb output,-1
i am enjoying it and the quality it provides is great!,quality,1
the screen is nice and the images comes very clear[comma] the keyboard and the fit just feels right.,keyboard,1
the programs are great[comma] like iphoto (love the editing capabilities)[comma] imail (which can incorporate with the address book on the ipod and ipad)[comma] imovie[comma] etc.,imovie,1
it's like 9 punds[comma] but if you can look past it[comma] it's great!,9 punds,-1
the only thing i didn't learn in my research was the software i would need like privacy protection and warranty protection[comma] in case it gets broken[comma] or crashes etc.,software,0
the real stand out on this computer is the feel of the keyboard and it's speed.,speed,1
it caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive,-1
eventually my battery wouldn't charge[comma] so unless i had it plugged in it wouldn't even power on.,battery,-1
asus facial recognition doesn't work and windows logon isn't either.,windows logon,-1
it could be a perfect laptop if it would have faster system memory and its radeon 5850 would have ddr5 instead of ddr3.,ddr5,1
the start menu is not the easiest thing to navigate due to the stacking.,start menu,-1
_ now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one[comma] so back it went to get the correct drive.,drive,0
being a pc user my whole life[comma] it's taking a bit of time to adapt to the os of a mac but i'm finding my way around.,os,0
the screen brightness automatically adjusts.,screen brightness,0
everything from the design to the os is simple and to the point.,os,1
in due course[comma] i'll remove the hard disc from this new macbook pro and dump it where it belongs - in the trash.,hard disc,-1
it's graphics aren't bad at all[comma] for the lower end of the macbook pro spectrum[comma] easily capable of running starcraft ii and other games with comparable graphics.,graphics,0
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,usb,-1
the led backlit display makes my pictures pop so much more.,led backlit display,1
it seemed to be a very nice laptop except i was not able to load my garmin gps software or microsoft office 2003.,microsoft office 2003,-1
it was very easy to just pick up and use-- it did not take long to get used to the mac os.,use,1
the performance is awesome.,performance,1
i love the glass touchpad.,glass touchpad,1
the touch pad is fine - again[comma] it's a real touch pad.,touch pad,1
it has all the features that are necessary for college and if not they are able to be added onto the computer.,features,1
the price premium is a little much[comma] but when you start looking at the features it is worth the added cash.,features,1
) and printing from either word processor is an adventure.,word processor,-1
i especially like the keyboard which has chiclet type keys.,keyboard,1
_ toshiba is aware of the issue but unless the extended warrenty is bought toshiba will do nothing about it.,extended warrenty,-1
overall i feel this netbook was poor quality[comma] had poor performance[comma] although it did have great battery life when it did work.,battery life,1
but to be honest[comma] the compatibility issues and the other little quirks make me think i ll buy a pc next time.,compatibility,-1
i thought the white mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,mousepad,0
overall the computer is very easy to use[comma] the screen is perfect[comma] great computer[comma] my daughter loves.,screen,1
it's priced very reasonable and works very well right out of the box.,works,1
they said that my computer was covered on an extended warranty[comma] and that products with_ extended warranties are taken care of through third parties and not sony itself anymore.,extended warranty,0
even though the computer is larger they did not make the keyboard larger.,keyboard,-1
this computer is exceptionally thin for it's screen size and processing power.,processing power,1
it has a lot of memory and a great battery life.,battery life,1
its good for playing my apps on facebook or watching movies.,watching movies,1
externally the keys on my keyboard are falling off[comma] after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit[comma] and the screen has a terrible glare.,screen,-1
it's just as fast with one program open as it is with sixteen open.,program,0
the toshiba satellite has been more than i expected for the price.,price,1
when i called toshiba[comma] they would not do anything and even tried to charge me $35 for the phone call[comma] even though they didn't offer any technical support.,technical support,-1
so[comma] i paid a visit to lg notebook service center at alexandra road[comma] hoping they can make the hinge tighter.,lg notebook service center,0
i'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,browsing,1
the backlit keys are wonderful when you are working in the dark.,backlit keys,1
summary: i've had this laptop for 2 months[comma] out of the blue the power adapter stops working.,power adapter,-1
the system constantly overheats[comma] the battery life is too short[comma] the case is coming apart[comma] and my core applications that i use every day in my work as a graphic artist run poorly.,battery life,-1
screen size is perfect for portable use in any environment.,screen size,1
so what if the laptops/mobile phones look chic and cool? the after sales support is terrible.,look,1
i believe that the quality of a mac is worth the price.,price,1
with all the programs that came with it[comma] such as ilife and iwork[comma] i was set from the very beginning.,programs,0
they say it could be the motherboard again[comma] but dell,motherboard,-1
the notebook is lacking a hdmi port and a s-video port that would enable one to hook it to a tv.,hdmi port,-1
we use the built in tools often[comma] itunes is open nearly every day and works great with my iphone.,built in tools,0
the pictures are clear as can be.,pictures,1
a key contributor that led me to mac is the art aspect.,art aspect,1
great product[comma] very easy to use and great graphics.,graphics,1
(i had been a windows/linux user before this) i love the size because the screen is big enough for what i use it for (internet[comma] artwork)[comma] and yet it is small enough to be reasonably portable.,screen,1
the image is great[comma] and the soud is excelent.,soud,1
it took toshiba tech support 4 calls and 4 different techs to correct the problem.,toshiba tech support,-1
was disappointed to find out that the model had been discontinued[comma] apparently because of known motherboard problems.,motherboard,-1
granted[comma] it's still a very new laptop but in comparison to my previous laptops and desktops[comma] my mac boots up noticeably quicker.,boots up,1
i get a ton of compliments on its size[comma] and speaking as someone who regularly commutes on a bus[comma] i can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.,size,1
it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,1
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it[comma] but i like the big screen on it.,17 ince screen,0
my battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,battery,-1
_ then i've fixed the dc jack (inside the unit)[comma] rewired the dc jack to the outside of the laptop[comma] replaced the power brick.,power brick,0
os x is solid with lots of innovations such as quicklook which save heaps of time.,quicklook,1
but to be honest[comma] i don't use my computer for anything like graphics editing and complex data analysis and gaming.,complex data analysis,0
now mainboard is broken[comma] have to wait for a new one.,mainboard,-1
in fact[comma] somehow (and i never opened it up) some specks of dust or something got inside the screen and are now there permanently[comma] behind the front of the screen[comma] in the way of the display.,display,-1
i saw walmart had the same computer for about $650 but still knowing what i know now[comma]i would not buy it at that price.,price,-1
i run windows via bootcamp for the couple programs i do not want to buy a mac version of[comma] like my cad programs.,bootcamp,0
i still have that stupid bluetooth mouse to!,bluetooth mouse,-1
this just keeps having it's hard drive replaced!,hard drive,-1
the apple team also assists you very nicely when choosing which computer is right for you :),apple team,1
its very nice and once you learn the features you will be so happy to have such a sophisticated computer.,features,0
after purchasing this thing[comma] i find out that i need a special interface device to connect my camera[comma] and that it cannot be purchased at the store - only on line.,interface device,-1
many kinds of software that is necessary to the working person is not available and cannot be downloaded.,software,-1
thank you best buy for putting my computer together and installing my first software - you guys were great too!,software,0
best buy - 5 stars + + + (sales[comma] service[comma] respect for old men who aren't familiar with the technology) dell computers - 3 stars dell support - owes a me a couple,dell support,1
i bought this notebook and only had it for 3 months if it is overload with updates the boot mgr.,boot mgr,0
downfalls: sharp edges.,edges,-1
do not buy gateway computers they are junk and the warranty company is horrible.,warranty company,-1
the laptop was very easy to set up.,set up,1
it's wonderful for computer gaming.,gaming,1
i don't have stupid pop up windows (even when i have pop ups blocked)[comma] i don't have to wait 5 minutes for a webpage to download[comma] and best of all i can run all the web programming software i need to use all at once without slowing me down.,pop ups,0
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,carry,0
i would tell the technician i knew_exactly_what was wrong with it but they did not listen and i had to go through a bunch of junk to get them to tell me i needed to send the computer in.,technician,-1
another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,0
the mouse pad and buttons are the worst i've ever seen.,buttons,-1
the graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,-1
i loaded windows 7 via bootcamp and it works flawlessly!,bootcamp,1
screen[comma] keyboard[comma] and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen[comma] responsive island backlit keyboard[comma] and fun multi-touch mouse is worth the extra money to me alone.,screen,0
the pricing is very competitive.,pricing,1
the only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,-1
also[comma] i issued a replacement rma for a few dead pixels in the upper zone of the screen[comma] which is noticable to me.,screen,-1
_ only a few days after i received the computer back[comma] the screen froze again.,screen,-1
size: i know 13 is small (especially for a desktop replacement) but with an external monitor[comma] who cares.,external monitor,0
they sent it back with a huge crack in it and it still didn't work.,work,-1
it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops.,operate,1
the processor screams[comma] and because of the unique way that apple osx 16 functions[comma] most of the graphics are routed through the hardware rather than the software.,processor,1
the ilife software that comes with the computer is so simple to use and produces a great finished product.,use,1
and the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,screen,1
battery is lasting about 6 hours as i am surfing the web on sundays while checking football scores and watching funny youtube videos.,surfing the web,0
good monitor and performed well.,monitor,1
the best thing to do is build your own computer[comma] but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google dell coupons"" you can find codes that take a signifant_ amount off the price.",price,1
a great feature is the spotlight search: one can search for documents by simply typing a keyword[comma] rather than parsing tens of file folders for a document.,feature,1
my one complaint with this laptop is that i've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound,-1
i bought this last week[comma] and the very next day had to return it because it over heated and the touch-mouse stopped responding.,touch-mouse,-1
"yeah[comma] of course smarty pants ""fix it now"")software - compared to the early 2011 edition i did see inbuilt applications crashing and it prompted me to send the report to apple (which i promptly did).",inbuilt applications,-1
i bought it for my mom and she reports that the battery life lasts all day for her[comma] it's very lightweight[comma] and the response for the computing she's doing (internet focused activity: mail[comma] research[comma] etc.) is excellent;,response,1
the dv4 boasted a faster processor[comma] more memory[comma] and a bigger hard drive than my old computer[comma] plus a better quality web cam[comma] nicer screen[comma] and many other features.,features,1
however[comma] i love this particular mac because its very fast[comma] great size[comma] and has fantastic features like the lighted keyboard and easy mouse pad.,lighted keyboard,1
i took it back for an asus and same thing- blue screen which required me to remove the battery to reset.,battery,0
i paid for extra memory and the 17-inch screen[comma] as well as the top of the line dvd and cd burners.,dvd,1
"the guy then said that if i insist on having the hinge tightened[comma] they can do it for me but i have to accept the condition after the ""repair"".",hinge,0
my kids (and dogs) destroyed two power cords by pulling on them.,power cords,0
i use a cooling pad but it doesn't help.,cooling pad,-1
the only objection i have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system,-1
at first[comma] the computer seemed a great deal--seemingly high-end specs for a low[comma] low price.,specs,1
i upgraded the memory and replaced the base windows 7 starter to win 7 home[comma] and it runs just fine.,win 7 home,0
the speakers on it are useless too.,speakers,-1
cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,-1
the battery holds up well[comma] it's built very solidly[comma] and runs fast.,runs,1
it weighed like seven pounds or something like that.,seven pounds,0
"so what am i supposed to do?  the lg service center cannot provide me the ""service"" when it is called the ""service center"".",lg service center,-1
the neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,1
love the graphics[comma] awesome programs (including garageband)[comma] and really cool default background.,garageband,1
defective software.,software,-1
in_november my computer messed up entirely and wouldn't power on after intalling a windows update[comma] i had to have my hd flashed and lost everything on it[comma] including my school assignments and irriplaceable pictures that were only in digital format and several other things[comma] when this update was installed for some reason i was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.,drivers,-1
i mainly use it for email[comma] internet[comma] and managing personal files (pics[comma] vids[comma] etc.).,managing personal files,0
